method,task,regime,split,success,success_ci95,contact_mode_f1,contact_mode_f1_ci95,boundary_error,boundary_error_ci95,unsafe_impulse,unsafe_impulse_ci95,jam_rate,jam_rate_ci95,slip_overshoot,slip_overshoot_ci95,intervention_cost,intervention_cost_ci95,data_efficiency_proxy,data_efficiency_proxy_ci95,groups
conformal_risk_filter,cable_routing,stick_slip_transition,nominal,0.5442,0.0498,0.432,0.0064,0.2862,0.0043,0.0403,0.0031,0.0691,0.0044,0.0642,0.0023,0.258,0.0,0.4193,0.0088,7
conformal_risk_filter,cable_routing,stick_slip_transition,seen_shift,0.4592,0.0381,0.4136,0.008,0.3035,0.0062,0.0484,0.0023,0.0872,0.0022,0.0805,0.0041,0.2703,0.0,0.4072,0.004,7
conformal_risk_filter,cable_routing,stick_slip_transition,unseen_geometry,0.5051,0.0397,0.4107,0.0065,0.3062,0.0056,0.0521,0.0019,0.0991,0.0036,0.0881,0.0036,0.2765,0.0,0.3987,0.0075,7
conformal_risk_filter,cable_routing,stick_slip_transition,unseen_friction,0.4558,0.0263,0.4115,0.0058,0.3217,0.0046,0.0541,0.0028,0.0991,0.0037,0.1241,0.0023,0.28,0.0,0.395,0.0062,7
conformal_risk_filter,cable_routing,stick_slip_transition,combined_stress,0.4439,0.0437,0.3925,0.0084,0.3311,0.0042,0.0582,0.0019,0.111,0.0032,0.1258,0.0033,0.2906,0.0,0.3905,0.0083,7
conformal_risk_filter,cable_routing,unilateral_lift_off,nominal,0.551,0.0425,0.43,0.0071,0.2729,0.0039,0.0438,0.0017,0.0607,0.0044,0.038,0.0026,0.2563,0.0,0.4152,0.0044,7
conformal_risk_filter,cable_routing,unilateral_lift_off,seen_shift,0.4881,0.0274,0.4185,0.0073,0.2833,0.0046,0.0511,0.0029,0.0811,0.0036,0.058,0.0037,0.2683,0.0,0.4062,0.0045,7
conformal_risk_filter,cable_routing,unilateral_lift_off,unseen_geometry,0.4779,0.0379,0.4106,0.0109,0.2886,0.0058,0.0503,0.0026,0.0888,0.0028,0.0599,0.0031,0.2742,0.0,0.3975,0.0064,7
conformal_risk_filter,cable_routing,unilateral_lift_off,unseen_friction,0.4252,0.0321,0.4106,0.0026,0.2983,0.0027,0.0495,0.0034,0.0906,0.0027,0.0919,0.0046,0.2776,0.0,0.3996,0.0027,7
conformal_risk_filter,cable_routing,unilateral_lift_off,combined_stress,0.4388,0.0351,0.3884,0.0086,0.3023,0.0033,0.0549,0.0017,0.1047,0.0014,0.0913,0.0026,0.2878,0.0,0.3888,0.0063,7
conformal_risk_filter,cable_routing,contact_jamming,nominal,0.5425,0.0589,0.4255,0.0064,0.2802,0.0037,0.0462,0.0028,0.0902,0.0024,0.0467,0.0045,0.2596,0.0,0.4199,0.0025,7
conformal_risk_filter,cable_routing,contact_jamming,seen_shift,0.5017,0.0294,0.416,0.0111,0.2908,0.0041,0.0554,0.0044,0.112,0.0028,0.0601,0.0019,0.2724,0.0,0.4082,0.0056,7
conformal_risk_filter,cable_routing,contact_jamming,unseen_geometry,0.4932,0.0488,0.4166,0.0065,0.302,0.0062,0.0584,0.003,0.1349,0.0047,0.0615,0.003,0.2788,0.0,0.4059,0.0061,7
conformal_risk_filter,cable_routing,contact_jamming,unseen_friction,0.4456,0.0679,0.4068,0.0066,0.3016,0.0033,0.0579,0.004,0.1217,0.0057,0.0918,0.002,0.2824,0.0,0.3979,0.0039,7
conformal_risk_filter,cable_routing,contact_jamming,combined_stress,0.4014,0.0419,0.3881,0.0076,0.3136,0.0047,0.0655,0.0027,0.1475,0.0034,0.0996,0.0035,0.2933,0.0,0.3902,0.0043,7
conformal_risk_filter,cable_routing,release_snap,nominal,0.5391,0.0263,0.4308,0.0093,0.2835,0.0043,0.0493,0.0024,0.0681,0.0029,0.0476,0.004,0.2594,0.0,0.4207,0.0045,7
conformal_risk_filter,cable_routing,release_snap,seen_shift,0.4932,0.0329,0.4174,0.007,0.304,0.0034,0.0563,0.0024,0.0854,0.0034,0.0584,0.0027,0.272,0.0,0.4057,0.0062,7
conformal_risk_filter,cable_routing,release_snap,unseen_geometry,0.4507,0.0386,0.4027,0.0087,0.3104,0.0049,0.0644,0.003,0.0989,0.0032,0.0605,0.0027,0.2784,0.0,0.4008,0.0035,7
conformal_risk_filter,cable_routing,release_snap,unseen_friction,0.466,0.0347,0.4026,0.0076,0.3102,0.0021,0.0637,0.0024,0.101,0.0057,0.0944,0.0039,0.282,0.0,0.4013,0.0047,7
conformal_risk_filter,cable_routing,release_snap,combined_stress,0.3571,0.0349,0.3944,0.0045,0.3278,0.0075,0.0701,0.0033,0.1175,0.0038,0.0974,0.0049,0.2929,0.0,0.3854,0.0054,7
conformal_risk_filter,cable_routing,combined_contact_shock,nominal,0.483,0.0458,0.4319,0.0044,0.306,0.0078,0.0507,0.0024,0.0932,0.0031,0.0607,0.0031,0.2607,0.0,0.4221,0.0059,7
conformal_risk_filter,cable_routing,combined_contact_shock,seen_shift,0.4728,0.0273,0.4158,0.0062,0.3179,0.0038,0.0607,0.0035,0.1153,0.0049,0.0806,0.0029,0.2738,0.0,0.4091,0.009,7
conformal_risk_filter,cable_routing,combined_contact_shock,unseen_geometry,0.4235,0.0325,0.411,0.0053,0.3308,0.0045,0.0692,0.0043,0.1355,0.003,0.0837,0.0023,0.2803,0.0,0.4022,0.0036,7
conformal_risk_filter,cable_routing,combined_contact_shock,unseen_friction,0.4456,0.0249,0.4058,0.0053,0.3364,0.0031,0.0681,0.0021,0.1326,0.0034,0.1198,0.0048,0.284,0.0,0.402,0.0064,7
conformal_risk_filter,cable_routing,combined_contact_shock,combined_stress,0.3503,0.0317,0.3905,0.0046,0.3515,0.0058,0.0749,0.0025,0.1514,0.0026,0.1249,0.0042,0.2952,0.0,0.3829,0.007,7
conformal_risk_filter,tool_levering,nominal_contact,nominal,0.5867,0.044,0.4323,0.0068,0.2574,0.0048,0.0361,0.0023,0.0557,0.0044,0.0324,0.0033,0.2503,0.0,0.4173,0.0087,7
conformal_risk_filter,tool_levering,nominal_contact,seen_shift,0.551,0.0548,0.4183,0.0072,0.2663,0.0033,0.0389,0.0013,0.0699,0.0024,0.0458,0.0035,0.2607,0.0,0.408,0.0055,7
conformal_risk_filter,tool_levering,nominal_contact,unseen_geometry,0.534,0.0271,0.4079,0.0064,0.2705,0.002,0.0407,0.004,0.0769,0.0024,0.0529,0.0031,0.2658,0.0,0.4009,0.0049,7
conformal_risk_filter,tool_levering,nominal_contact,unseen_friction,0.5102,0.0241,0.4115,0.008,0.2744,0.0027,0.0402,0.0028,0.0814,0.003,0.0753,0.0023,0.2688,0.0,0.3976,0.0091,7
conformal_risk_filter,tool_levering,nominal_contact,combined_stress,0.4847,0.0237,0.3958,0.0071,0.2755,0.0043,0.0392,0.0021,0.0916,0.0051,0.0764,0.0039,0.2777,0.0,0.3884,0.0059,7
conformal_risk_filter,tool_levering,impact_onset,nominal,0.4983,0.023,0.4289,0.0078,0.3043,0.0041,0.0626,0.0038,0.0737,0.0044,0.0344,0.0052,0.2588,0.0,0.4156,0.0034,7
conformal_risk_filter,tool_levering,impact_onset,seen_shift,0.4575,0.063,0.4153,0.0052,0.3212,0.0047,0.0792,0.0033,0.0904,0.0015,0.0479,0.0034,0.2714,0.0,0.4136,0.0021,7
conformal_risk_filter,tool_levering,impact_onset,unseen_geometry,0.4626,0.0393,0.4051,0.008,0.3365,0.0039,0.0905,0.0023,0.1026,0.0044,0.05,0.0028,0.2776,0.0,0.3993,0.0088,7
conformal_risk_filter,tool_levering,impact_onset,unseen_friction,0.4745,0.0487,0.412,0.0069,0.3295,0.0033,0.0829,0.0029,0.0986,0.0026,0.0755,0.0017,0.2812,0.0,0.3989,0.0087,7
conformal_risk_filter,tool_levering,impact_onset,combined_stress,0.4031,0.0396,0.3931,0.0073,0.3536,0.0037,0.0972,0.0018,0.1187,0.0037,0.0778,0.003,0.2919,0.0,0.3865,0.0037,7
conformal_risk_filter,tool_levering,stick_slip_transition,nominal,0.5204,0.0521,0.4305,0.0059,0.2876,0.0058,0.0456,0.0032,0.0706,0.0031,0.0509,0.0025,0.258,0.0,0.4179,0.0052,7
conformal_risk_filter,tool_levering,stick_slip_transition,seen_shift,0.4779,0.0566,0.4144,0.0056,0.3013,0.0026,0.0584,0.0027,0.0831,0.0037,0.0675,0.0044,0.2703,0.0,0.4037,0.0033,7
conformal_risk_filter,tool_levering,stick_slip_transition,unseen_geometry,0.4592,0.0301,0.4068,0.0063,0.3129,0.0025,0.0612,0.0036,0.0991,0.0025,0.0668,0.0029,0.2765,0.0,0.4002,0.0058,7
conformal_risk_filter,tool_levering,stick_slip_transition,unseen_friction,0.4133,0.0506,0.4112,0.0103,0.3178,0.0029,0.0597,0.0037,0.0967,0.0044,0.1082,0.0045,0.28,0.0,0.3982,0.0031,7
conformal_risk_filter,tool_levering,stick_slip_transition,combined_stress,0.466,0.0454,0.396,0.0081,0.3272,0.0045,0.0661,0.0024,0.1133,0.0028,0.1078,0.0034,0.2906,0.0,0.3882,0.0043,7
conformal_risk_filter,tool_levering,unilateral_lift_off,nominal,0.5306,0.0264,0.4317,0.0067,0.2771,0.0037,0.0521,0.0018,0.0641,0.0051,0.0403,0.0039,0.2563,0.0,0.4223,0.005,7
conformal_risk_filter,tool_levering,unilateral_lift_off,seen_shift,0.5408,0.0519,0.4149,0.0073,0.2884,0.0041,0.0563,0.0018,0.081,0.003,0.0521,0.0034,0.2683,0.0,0.404,0.0047,7
conformal_risk_filter,tool_levering,unilateral_lift_off,unseen_geometry,0.5102,0.023,0.4143,0.0075,0.3037,0.005,0.0651,0.0018,0.0869,0.0022,0.0583,0.0021,0.2742,0.0,0.3992,0.0036,7
conformal_risk_filter,tool_levering,unilateral_lift_off,unseen_friction,0.4864,0.0457,0.4083,0.0073,0.297,0.0039,0.059,0.0026,0.0925,0.0038,0.0833,0.0024,0.2776,0.0,0.3952,0.0071,7
conformal_risk_filter,tool_levering,unilateral_lift_off,combined_stress,0.4609,0.0248,0.3945,0.0097,0.3111,0.0059,0.0713,0.002,0.0998,0.0044,0.0849,0.0036,0.2878,0.0,0.3881,0.0066,7
conformal_risk_filter,tool_levering,contact_jamming,nominal,0.5527,0.0227,0.4283,0.0053,0.2849,0.0033,0.0513,0.0024,0.0877,0.0034,0.0374,0.0045,0.2596,0.0,0.4213,0.0068,7
conformal_risk_filter,tool_levering,contact_jamming,seen_shift,0.5068,0.0296,0.4119,0.0095,0.2968,0.003,0.0623,0.0047,0.1089,0.0018,0.0525,0.0048,0.2724,0.0,0.406,0.0048,7
conformal_risk_filter,tool_levering,contact_jamming,unseen_geometry,0.4558,0.0531,0.4133,0.0053,0.3063,0.0026,0.0699,0.0041,0.129,0.004,0.057,0.0032,0.2788,0.0,0.4004,0.0044,7
conformal_risk_filter,tool_levering,contact_jamming,unseen_friction,0.449,0.0406,0.4129,0.0089,0.3093,0.0033,0.0664,0.002,0.1186,0.0041,0.0834,0.0033,0.2824,0.0,0.3969,0.0071,7
conformal_risk_filter,tool_levering,contact_jamming,combined_stress,0.3997,0.0391,0.3905,0.0043,0.3211,0.0038,0.0794,0.0016,0.1416,0.0044,0.0895,0.0034,0.2933,0.0,0.391,0.0042,7
conformal_risk_filter,tool_levering,release_snap,nominal,0.4966,0.0333,0.4255,0.0069,0.3009,0.0036,0.0598,0.0031,0.0698,0.007,0.0394,0.0032,0.2594,0.0,0.4156,0.0059,7
conformal_risk_filter,tool_levering,release_snap,seen_shift,0.4847,0.0393,0.4131,0.0041,0.3172,0.0032,0.0746,0.0043,0.0877,0.0025,0.0532,0.0021,0.272,0.0,0.4047,0.0032,7
conformal_risk_filter,tool_levering,release_snap,unseen_geometry,0.4609,0.0268,0.4083,0.0071,0.3289,0.0046,0.0831,0.0025,0.0934,0.0031,0.057,0.0041,0.2784,0.0,0.406,0.0104,7
conformal_risk_filter,tool_levering,release_snap,unseen_friction,0.4524,0.0438,0.4045,0.0062,0.3276,0.0015,0.0796,0.0025,0.0993,0.0016,0.0866,0.004,0.282,0.0,0.3981,0.0042,7
conformal_risk_filter,tool_levering,release_snap,combined_stress,0.3861,0.048,0.3967,0.0067,0.3459,0.0029,0.0931,0.0025,0.1141,0.002,0.0879,0.0062,0.2929,0.0,0.3898,0.005,7
conformal_risk_filter,tool_levering,combined_contact_shock,nominal,0.4949,0.048,0.4278,0.0069,0.3133,0.0055,0.0665,0.0034,0.0904,0.0039,0.053,0.0039,0.2607,0.0,0.4164,0.0034,7
conformal_risk_filter,tool_levering,combined_contact_shock,seen_shift,0.4796,0.0503,0.4092,0.0051,0.3357,0.0033,0.0766,0.0033,0.1109,0.0033,0.0633,0.0061,0.2738,0.0,0.4089,0.0044,7
conformal_risk_filter,tool_levering,combined_contact_shock,unseen_geometry,0.3827,0.0372,0.4086,0.0104,0.3522,0.0051,0.0895,0.0016,0.1291,0.0023,0.0698,0.0032,0.2803,0.0,0.4009,0.0048,7
conformal_risk_filter,tool_levering,combined_contact_shock,unseen_friction,0.4201,0.0419,0.4058,0.0076,0.3492,0.0038,0.0825,0.0031,0.1209,0.004,0.1038,0.0041,0.284,0.0,0.4039,0.0066,7
conformal_risk_filter,tool_levering,combined_contact_shock,combined_stress,0.3639,0.0506,0.3884,0.0076,0.3715,0.0042,0.0975,0.0036,0.1444,0.0032,0.1073,0.0039,0.2952,0.0,0.3889,0.0046,7
conformal_risk_filter,mobile_pushing,nominal_contact,nominal,0.6105,0.0501,0.4276,0.0043,0.2548,0.0041,0.0329,0.0047,0.0517,0.0029,0.0349,0.0024,0.2503,0.0,0.4198,0.0059,7
conformal_risk_filter,mobile_pushing,nominal_contact,seen_shift,0.5697,0.0497,0.4163,0.0049,0.2637,0.0032,0.0376,0.0022,0.0666,0.0024,0.0469,0.0029,0.2607,0.0,0.4104,0.0064,7
conformal_risk_filter,mobile_pushing,nominal_contact,unseen_geometry,0.568,0.0363,0.4037,0.004,0.2655,0.0036,0.0366,0.0026,0.0719,0.0028,0.056,0.0044,0.2658,0.0,0.4006,0.0079,7
conformal_risk_filter,mobile_pushing,nominal_contact,unseen_friction,0.5051,0.0423,0.4088,0.0048,0.2657,0.0064,0.0395,0.0023,0.0733,0.0025,0.0786,0.0045,0.2688,0.0,0.3984,0.0033,7
conformal_risk_filter,mobile_pushing,nominal_contact,combined_stress,0.4864,0.0586,0.3909,0.0065,0.2745,0.0022,0.0381,0.0032,0.0874,0.0036,0.08,0.0029,0.2777,0.0,0.3885,0.0056,7
conformal_risk_filter,mobile_pushing,impact_onset,nominal,0.5901,0.0429,0.4343,0.0063,0.2896,0.0037,0.0546,0.0018,0.0692,0.0035,0.0351,0.0025,0.2588,0.0,0.4218,0.0057,7
conformal_risk_filter,mobile_pushing,impact_onset,seen_shift,0.568,0.0397,0.4129,0.0066,0.3024,0.0035,0.0656,0.0041,0.0846,0.0037,0.0482,0.001,0.2714,0.0,0.4057,0.0035,7
conformal_risk_filter,mobile_pushing,impact_onset,unseen_geometry,0.4745,0.0393,0.4162,0.0088,0.3221,0.0056,0.075,0.004,0.0946,0.0044,0.0543,0.0029,0.2776,0.0,0.4086,0.0049,7
conformal_risk_filter,mobile_pushing,impact_onset,unseen_friction,0.4915,0.0443,0.4033,0.0041,0.3102,0.0022,0.0705,0.0036,0.0951,0.004,0.0815,0.0033,0.2812,0.0,0.3937,0.006,7
conformal_risk_filter,mobile_pushing,impact_onset,combined_stress,0.4252,0.0373,0.3969,0.0085,0.33,0.0046,0.0846,0.0018,0.1089,0.0033,0.0839,0.0035,0.2919,0.0,0.3877,0.0076,7
conformal_risk_filter,mobile_pushing,stick_slip_transition,nominal,0.5646,0.0254,0.4324,0.0066,0.29,0.0086,0.0465,0.0028,0.066,0.0027,0.0652,0.0028,0.258,0.0,0.4219,0.0049,7
conformal_risk_filter,mobile_pushing,stick_slip_transition,seen_shift,0.4898,0.032,0.4162,0.0049,0.3012,0.0031,0.0495,0.002,0.0802,0.0045,0.0839,0.0035,0.2703,0.0,0.402,0.0072,7
conformal_risk_filter,mobile_pushing,stick_slip_transition,unseen_geometry,0.517,0.019,0.4025,0.0051,0.3069,0.0051,0.058,0.0039,0.0884,0.0037,0.091,0.0045,0.2765,0.0,0.4043,0.0059,7
conformal_risk_filter,mobile_pushing,stick_slip_transition,unseen_friction,0.4847,0.0237,0.4037,0.0089,0.3241,0.004,0.0569,0.0027,0.0912,0.0025,0.1366,0.0058,0.28,0.0,0.3961,0.0058,7
conformal_risk_filter,mobile_pushing,stick_slip_transition,combined_stress,0.4269,0.0262,0.395,0.0078,0.3318,0.0023,0.0636,0.0024,0.102,0.0026,0.1318,0.0045,0.2906,0.0,0.3908,0.0059,7
conformal_risk_filter,mobile_pushing,unilateral_lift_off,nominal,0.5714,0.0318,0.4325,0.0093,0.2745,0.0044,0.0481,0.0044,0.0618,0.0031,0.0452,0.003,0.2563,0.0,0.4194,0.0028,7
conformal_risk_filter,mobile_pushing,unilateral_lift_off,seen_shift,0.5799,0.0355,0.4159,0.0112,0.2838,0.0038,0.0506,0.0028,0.0722,0.0029,0.0603,0.0044,0.2683,0.0,0.4133,0.0065,7
conformal_risk_filter,mobile_pushing,unilateral_lift_off,unseen_geometry,0.5034,0.0422,0.4083,0.0059,0.2948,0.0034,0.0565,0.0051,0.0837,0.003,0.0649,0.0034,0.2742,0.0,0.399,0.005,7
conformal_risk_filter,mobile_pushing,unilateral_lift_off,unseen_friction,0.5221,0.0339,0.4022,0.0085,0.2959,0.0082,0.055,0.004,0.0811,0.0027,0.093,0.0028,0.2776,0.0,0.3957,0.0056,7
conformal_risk_filter,mobile_pushing,unilateral_lift_off,combined_stress,0.4762,0.0388,0.39,0.0078,0.3068,0.0049,0.0639,0.0023,0.1002,0.0046,0.0964,0.0044,0.2878,0.0,0.3917,0.01,7
conformal_risk_filter,mobile_pushing,contact_jamming,nominal,0.5544,0.0254,0.4341,0.0056,0.2821,0.0036,0.0521,0.0026,0.0792,0.0045,0.0465,0.005,0.2596,0.0,0.4171,0.0086,7
conformal_risk_filter,mobile_pushing,contact_jamming,seen_shift,0.5085,0.0258,0.4118,0.0062,0.2975,0.0066,0.0555,0.0026,0.099,0.0021,0.0599,0.0031,0.2724,0.0,0.4057,0.0051,7
conformal_risk_filter,mobile_pushing,contact_jamming,unseen_geometry,0.5017,0.0307,0.4097,0.0049,0.293,0.0016,0.06,0.003,0.1163,0.0028,0.0662,0.0031,0.2788,0.0,0.3967,0.0083,7
conformal_risk_filter,mobile_pushing,contact_jamming,unseen_friction,0.4847,0.0317,0.4114,0.0062,0.3034,0.006,0.0632,0.0027,0.1106,0.0055,0.0981,0.0035,0.2824,0.0,0.4016,0.004,7
conformal_risk_filter,mobile_pushing,contact_jamming,combined_stress,0.4337,0.0227,0.3947,0.0039,0.3131,0.003,0.0693,0.0029,0.1302,0.0022,0.0999,0.0038,0.2933,0.0,0.3907,0.0101,7
conformal_risk_filter,mobile_pushing,release_snap,nominal,0.5714,0.033,0.4267,0.0081,0.2925,0.006,0.0543,0.0035,0.0642,0.0035,0.047,0.0041,0.2594,0.0,0.4221,0.0043,7
conformal_risk_filter,mobile_pushing,release_snap,seen_shift,0.5442,0.0493,0.4155,0.005,0.3036,0.0035,0.0609,0.0031,0.0801,0.0024,0.0627,0.0035,0.272,0.0,0.405,0.006,7
conformal_risk_filter,mobile_pushing,release_snap,unseen_geometry,0.4609,0.0333,0.4082,0.006,0.321,0.0048,0.0746,0.0037,0.091,0.0042,0.0636,0.0042,0.2784,0.0,0.4005,0.0062,7
conformal_risk_filter,mobile_pushing,release_snap,unseen_friction,0.4796,0.0488,0.4038,0.0101,0.3167,0.0075,0.0674,0.0026,0.091,0.0018,0.0978,0.0038,0.282,0.0,0.4004,0.0026,7
conformal_risk_filter,mobile_pushing,release_snap,combined_stress,0.4252,0.0488,0.3959,0.007,0.3312,0.0029,0.0804,0.0021,0.1071,0.004,0.1019,0.0029,0.2929,0.0,0.387,0.0057,7
conformal_risk_filter,mobile_pushing,combined_contact_shock,nominal,0.5204,0.0637,0.4284,0.0046,0.3048,0.003,0.0565,0.0013,0.0811,0.0027,0.0645,0.005,0.2607,0.0,0.4166,0.0046,7
conformal_risk_filter,mobile_pushing,combined_contact_shock,seen_shift,0.4864,0.0382,0.4152,0.0066,0.3225,0.004,0.0694,0.004,0.0985,0.0036,0.081,0.0041,0.2738,0.0,0.4067,0.0047,7
conformal_risk_filter,mobile_pushing,combined_contact_shock,unseen_geometry,0.4558,0.0482,0.4055,0.007,0.3411,0.0062,0.0792,0.003,0.1169,0.0021,0.0881,0.0013,0.2803,0.0,0.4031,0.0095,7
conformal_risk_filter,mobile_pushing,combined_contact_shock,unseen_friction,0.4269,0.0396,0.409,0.0077,0.349,0.006,0.0732,0.0028,0.1097,0.0035,0.1302,0.0039,0.284,0.0,0.3998,0.0056,7
conformal_risk_filter,mobile_pushing,combined_contact_shock,combined_stress,0.3741,0.0301,0.3868,0.0133,0.3619,0.0045,0.0879,0.0037,0.1272,0.0029,0.1273,0.0037,0.2952,0.0,0.388,0.0065,7
complementarity_residual_planner,peg_insertion,nominal_contact,nominal,0.5884,0.0264,0.5279,0.004,0.2515,0.0042,0.0365,0.0045,0.0579,0.0038,0.0317,0.0035,0.2243,0.0,0.5179,0.0077,7
complementarity_residual_planner,peg_insertion,nominal_contact,seen_shift,0.5697,0.0568,0.5161,0.0071,0.2553,0.0026,0.0375,0.0035,0.0704,0.0038,0.036,0.0043,0.2347,0.0,0.5167,0.0061,7
complementarity_residual_planner,peg_insertion,nominal_contact,unseen_geometry,0.5357,0.0297,0.5164,0.0052,0.2578,0.0052,0.0427,0.0037,0.0813,0.0034,0.043,0.0043,0.2398,0.0,0.5059,0.0059,7
complementarity_residual_planner,peg_insertion,nominal_contact,unseen_friction,0.5238,0.0519,0.5084,0.0088,0.2589,0.0058,0.0392,0.0042,0.0822,0.0022,0.0546,0.0031,0.2428,0.0,0.5071,0.0062,7
complementarity_residual_planner,peg_insertion,nominal_contact,combined_stress,0.5221,0.0343,0.4901,0.0063,0.2668,0.0045,0.0426,0.0021,0.093,0.0039,0.0571,0.0029,0.2517,0.0,0.4982,0.0057,7
complementarity_residual_planner,peg_insertion,impact_onset,nominal,0.585,0.032,0.5362,0.0088,0.2782,0.004,0.0684,0.0022,0.0758,0.0044,0.0317,0.0046,0.2328,0.0,0.5231,0.0047,7
complementarity_residual_planner,peg_insertion,impact_onset,seen_shift,0.5493,0.0451,0.5279,0.0097,0.2856,0.0038,0.0792,0.002,0.0892,0.0051,0.0383,0.0032,0.2454,0.0,0.5076,0.0026,7
complementarity_residual_planner,peg_insertion,impact_onset,unseen_geometry,0.4643,0.0345,0.5135,0.008,0.2962,0.0044,0.0953,0.0034,0.1091,0.004,0.0425,0.0037,0.2516,0.0,0.5075,0.0059,7
complementarity_residual_planner,peg_insertion,impact_onset,unseen_friction,0.4966,0.0406,0.5124,0.0084,0.2955,0.0071,0.087,0.0016,0.1073,0.0014,0.0586,0.0038,0.2552,0.0,0.5025,0.0065,7
complementarity_residual_planner,peg_insertion,impact_onset,combined_stress,0.4847,0.0337,0.4946,0.005,0.3072,0.0039,0.1032,0.0032,0.1237,0.005,0.0571,0.0031,0.2659,0.0,0.4966,0.0084,7
complementarity_residual_planner,peg_insertion,stick_slip_transition,nominal,0.5782,0.0337,0.5287,0.0059,0.2701,0.003,0.0507,0.0025,0.0719,0.0028,0.0486,0.0028,0.232,0.0,0.5315,0.0055,7
complementarity_residual_planner,peg_insertion,stick_slip_transition,seen_shift,0.5306,0.048,0.521,0.007,0.2768,0.0046,0.0598,0.0025,0.0899,0.0044,0.0618,0.0027,0.2443,0.0,0.5131,0.0067,7
complementarity_residual_planner,peg_insertion,stick_slip_transition,unseen_geometry,0.534,0.0332,0.5112,0.0069,0.287,0.0038,0.0694,0.0018,0.0961,0.0038,0.0635,0.0048,0.2505,0.0,0.5086,0.0085,7
complementarity_residual_planner,peg_insertion,stick_slip_transition,unseen_friction,0.4779,0.0351,0.5086,0.0073,0.289,0.0063,0.0671,0.002,0.0971,0.0021,0.0879,0.0034,0.254,0.0,0.5106,0.0053,7
complementarity_residual_planner,peg_insertion,stick_slip_transition,combined_stress,0.5068,0.0269,0.4969,0.0042,0.3041,0.0041,0.0741,0.0018,0.118,0.0033,0.0876,0.0038,0.2646,0.0,0.4923,0.0026,7
complementarity_residual_planner,peg_insertion,unilateral_lift_off,nominal,0.5493,0.0525,0.5267,0.0069,0.2621,0.0036,0.0545,0.0034,0.0638,0.004,0.0342,0.0029,0.2304,0.0,0.5314,0.0057,7
complementarity_residual_planner,peg_insertion,unilateral_lift_off,seen_shift,0.5306,0.0349,0.5204,0.0081,0.2719,0.0028,0.0636,0.0031,0.0835,0.0038,0.044,0.0031,0.2423,0.0,0.5174,0.0041,7
complementarity_residual_planner,peg_insertion,unilateral_lift_off,unseen_geometry,0.5289,0.0567,0.5065,0.0067,0.2792,0.0039,0.0665,0.0035,0.0911,0.0025,0.0461,0.005,0.2482,0.0,0.5088,0.0065,7
complementarity_residual_planner,peg_insertion,unilateral_lift_off,unseen_friction,0.5102,0.0454,0.5013,0.0052,0.2824,0.0047,0.0654,0.0029,0.0886,0.002,0.0628,0.0033,0.2516,0.0,0.5071,0.006,7
complementarity_residual_planner,peg_insertion,unilateral_lift_off,combined_stress,0.4932,0.0404,0.4983,0.0049,0.2857,0.0034,0.0754,0.0041,0.1058,0.0018,0.0653,0.0044,0.2618,0.0,0.5017,0.0062,7
complementarity_residual_planner,peg_insertion,contact_jamming,nominal,0.5272,0.0243,0.5301,0.006,0.2681,0.0045,0.0567,0.003,0.0902,0.0031,0.0359,0.0023,0.2337,0.0,0.5278,0.0051,7
complementarity_residual_planner,peg_insertion,contact_jamming,seen_shift,0.5306,0.048,0.5164,0.0052,0.276,0.0063,0.0706,0.0037,0.1136,0.0036,0.0461,0.0025,0.2464,0.0,0.5131,0.0032,7
complementarity_residual_planner,peg_insertion,contact_jamming,unseen_geometry,0.4864,0.029,0.5137,0.0065,0.2844,0.0045,0.0732,0.002,0.1296,0.0028,0.0508,0.0039,0.2528,0.0,0.5104,0.0071,7
complementarity_residual_planner,peg_insertion,contact_jamming,unseen_friction,0.4796,0.0352,0.512,0.0074,0.2837,0.0024,0.0728,0.0024,0.1257,0.0034,0.0672,0.0027,0.2564,0.0,0.5085,0.0036,7
complementarity_residual_planner,peg_insertion,contact_jamming,combined_stress,0.4439,0.0366,0.4896,0.0064,0.2898,0.0035,0.0863,0.0033,0.1468,0.003,0.0673,0.0047,0.2673,0.0,0.4961,0.0056,7
complementarity_residual_planner,peg_insertion,release_snap,nominal,0.5357,0.0435,0.5331,0.0065,0.2752,0.0028,0.0651,0.0027,0.0708,0.0045,0.0413,0.0042,0.2334,0.0,0.5244,0.0038,7
complementarity_residual_planner,peg_insertion,release_snap,seen_shift,0.4711,0.04,0.5218,0.0086,0.2879,0.0053,0.0799,0.0041,0.0877,0.0039,0.0486,0.0028,0.246,0.0,0.5171,0.0017,7
complementarity_residual_planner,peg_insertion,release_snap,unseen_geometry,0.4711,0.0317,0.514,0.0079,0.2961,0.0045,0.0914,0.0046,0.1002,0.0034,0.0491,0.003,0.2524,0.0,0.5067,0.0048,7
complementarity_residual_planner,peg_insertion,release_snap,unseen_friction,0.4762,0.0576,0.5099,0.008,0.2958,0.0042,0.0846,0.0037,0.1007,0.0033,0.0666,0.0031,0.256,0.0,0.5037,0.0045,7
complementarity_residual_planner,peg_insertion,release_snap,combined_stress,0.4558,0.0366,0.4936,0.007,0.3099,0.0022,0.0989,0.0017,0.1189,0.003,0.0678,0.0029,0.2669,0.0,0.4997,0.0052,7
