method,split,seed,groups,mean_success,ci95_success,mean_utility,ci95_utility,mean_contact_mode_f1,ci95_contact_mode_f1,mean_boundary_error,ci95_boundary_error,mean_complementarity_residual,ci95_complementarity_residual,mean_impulse_violation,ci95_impulse_violation,mean_unsafe_impulse,ci95_unsafe_impulse,mean_jam_rate,ci95_jam_rate,mean_slip_overshoot,ci95_slip_overshoot,mean_mode_switch_latency,ci95_mode_switch_latency,mean_recovery_success,ci95_recovery_success,mean_energy_spike,ci95_energy_spike,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_fixed_risk_coverage,ci95_fixed_risk_coverage,mean_regret_to_oracle,ci95_regret_to_oracle
learned_contact_classifier,unseen_geometry,9,80,0.541667,0.04368,0.562283,0.04341,0.43807,0.001531,0.240228,0.004106,0.086483,0.003328,0.076746,0.004319,0.038249,0.002482,0.053305,0.002615,0.048827,0.002241,0.051465,0.002569,0.424334,0.001718,0.061386,0.002975,0.058139,0.000889,0.159779,0.000697,0.510886,0.000687,0.160417,0.0
learned_contact_classifier,unseen_friction,0,80,0.5875,0.043477,0.604841,0.043492,0.432529,0.0017,0.237853,0.003997,0.085864,0.003219,0.073272,0.003848,0.03935,0.002617,0.051916,0.002533,0.078253,0.003027,0.052794,0.002573,0.415541,0.001905,0.062978,0.003209,0.061807,0.000965,0.162503,0.000623,0.501578,0.000713,0.147917,0.0
learned_contact_classifier,unseen_friction,1,80,0.58125,0.048617,0.598224,0.048413,0.4325,0.001576,0.237118,0.003736,0.085944,0.003073,0.072307,0.003614,0.039806,0.002589,0.050907,0.002349,0.077454,0.003054,0.052293,0.002752,0.417788,0.001782,0.06363,0.003134,0.062408,0.001011,0.163034,0.000713,0.501809,0.000732,0.085417,0.0
learned_contact_classifier,unseen_friction,2,80,0.577083,0.048251,0.594211,0.048069,0.432678,0.001369,0.236997,0.003925,0.084945,0.003163,0.073821,0.003771,0.039428,0.002513,0.051432,0.002536,0.078446,0.00304,0.052537,0.002638,0.418145,0.001694,0.063139,0.003222,0.06263,0.000946,0.16312,0.000576,0.501755,0.000702,0.166667,0.0
learned_contact_classifier,unseen_friction,3,80,0.533333,0.041662,0.551046,0.042028,0.432883,0.001682,0.237668,0.004066,0.085762,0.003076,0.072676,0.00388,0.039713,0.002429,0.051221,0.002547,0.077418,0.002993,0.053438,0.002699,0.416259,0.001704,0.062679,0.003093,0.063478,0.000996,0.163081,0.000641,0.501703,0.000732,0.179167,0.0
learned_contact_classifier,unseen_friction,4,80,0.539583,0.046214,0.556663,0.045838,0.432842,0.001505,0.237242,0.003784,0.085679,0.003188,0.072189,0.003667,0.038405,0.002524,0.051512,0.002459,0.077749,0.002915,0.051955,0.002556,0.416541,0.001836,0.062832,0.003095,0.062426,0.000951,0.162734,0.00065,0.501861,0.000684,0.19375,0.0
learned_contact_classifier,unseen_friction,5,80,0.572917,0.044954,0.590431,0.044819,0.432418,0.001296,0.236032,0.003759,0.086177,0.003187,0.073036,0.00367,0.039652,0.002415,0.051129,0.002439,0.078084,0.003039,0.052006,0.002414,0.417119,0.001767,0.06256,0.002911,0.062843,0.001006,0.162228,0.000711,0.50172,0.000698,0.177083,0.0
learned_contact_classifier,unseen_friction,6,80,0.508333,0.045349,0.525424,0.045223,0.432626,0.00166,0.238092,0.003858,0.085619,0.003078,0.07185,0.00373,0.038685,0.002595,0.051605,0.002298,0.078138,0.002882,0.052346,0.002782,0.417167,0.001519,0.062362,0.003251,0.062534,0.000878,0.162339,0.000699,0.501816,0.000681,0.233333,0.0
learned_contact_classifier,unseen_friction,7,80,0.575,0.045349,0.591689,0.045169,0.432552,0.001563,0.236908,0.00386,0.085107,0.003072,0.072001,0.003576,0.038532,0.002602,0.051232,0.002393,0.07852,0.003101,0.052512,0.00248,0.416119,0.002009,0.063684,0.003092,0.063332,0.00082,0.162812,0.000553,0.501783,0.00072,0.15,0.0
learned_contact_classifier,unseen_friction,8,80,0.577083,0.046831,0.593685,0.046595,0.432828,0.001766,0.236153,0.003846,0.085558,0.002983,0.072483,0.003834,0.039444,0.002651,0.051855,0.002451,0.077585,0.003062,0.052185,0.002661,0.417499,0.001893,0.062657,0.002847,0.061859,0.000954,0.162894,0.000586,0.501741,0.000752,0.1625,0.0
learned_contact_classifier,unseen_friction,9,80,0.5375,0.042693,0.554687,0.042384,0.433134,0.00159,0.237762,0.00399,0.085934,0.003222,0.072361,0.003786,0.038973,0.002441,0.051944,0.002506,0.078215,0.00318,0.052955,0.002525,0.417033,0.001738,0.062378,0.003292,0.062423,0.00099,0.162476,0.000616,0.501725,0.000705,0.208333,0.0
learned_contact_classifier,unseen_compliance,0,80,0.5625,0.046986,0.577917,0.046938,0.429825,0.001461,0.245205,0.004381,0.089723,0.003368,0.075414,0.00395,0.041941,0.002574,0.056912,0.002784,0.058158,0.002266,0.053751,0.002744,0.412996,0.001911,0.065083,0.003196,0.066216,0.00099,0.164472,0.000644,0.497345,0.000699,0.208333,0.0
learned_contact_classifier,unseen_compliance,1,80,0.595833,0.045674,0.611141,0.045208,0.429854,0.001683,0.244696,0.004452,0.089951,0.003384,0.075681,0.004164,0.040935,0.002809,0.056535,0.002719,0.057779,0.002442,0.054121,0.002914,0.412262,0.001846,0.064316,0.003301,0.065216,0.000919,0.164953,0.000697,0.49752,0.000725,0.097917,0.0
learned_contact_classifier,unseen_compliance,2,80,0.525,0.04505,0.54037,0.044437,0.428041,0.001462,0.243987,0.004441,0.089382,0.003461,0.076951,0.004007,0.040472,0.002912,0.056444,0.002787,0.057961,0.002228,0.054751,0.002785,0.411895,0.001824,0.064421,0.003448,0.065823,0.001046,0.164624,0.000649,0.497562,0.000737,0.210417,0.0
learned_contact_classifier,unseen_compliance,3,80,0.541667,0.050827,0.5567,0.050184,0.430685,0.001723,0.243879,0.004548,0.089031,0.00344,0.075555,0.003856,0.041037,0.002655,0.05632,0.002806,0.057875,0.00229,0.054551,0.002796,0.412324,0.001555,0.06476,0.003279,0.066149,0.001025,0.165219,0.000751,0.497522,0.000721,0.172917,0.0
learned_contact_classifier,unseen_compliance,4,80,0.55,0.050124,0.565111,0.050004,0.428812,0.001808,0.244385,0.004419,0.089987,0.003406,0.075842,0.004031,0.040794,0.002766,0.057202,0.002909,0.058172,0.002428,0.053892,0.002836,0.413082,0.001576,0.065424,0.0034,0.065514,0.000925,0.164919,0.000666,0.497492,0.000729,0.164583,0.0
learned_contact_classifier,unseen_compliance,5,80,0.56875,0.05155,0.584609,0.051803,0.430794,0.001557,0.244315,0.004471,0.088392,0.003416,0.07585,0.003888,0.041332,0.002662,0.056307,0.0029,0.058069,0.002293,0.054366,0.002863,0.412096,0.001914,0.064977,0.003211,0.066268,0.00104,0.165047,0.000671,0.49745,0.000732,0.145833,0.0
learned_contact_classifier,unseen_compliance,6,80,0.535417,0.042183,0.551504,0.042364,0.430378,0.001649,0.244977,0.004578,0.089392,0.003328,0.075697,0.004108,0.040493,0.002693,0.056686,0.002943,0.058653,0.002365,0.054189,0.002691,0.413594,0.001613,0.065365,0.003295,0.066073,0.001032,0.165353,0.000605,0.497581,0.000728,0.185417,0.0
learned_contact_classifier,unseen_compliance,7,80,0.572917,0.044197,0.587852,0.044098,0.428973,0.001804,0.244999,0.004549,0.088306,0.00353,0.07635,0.004028,0.041444,0.002764,0.056511,0.002894,0.057971,0.002275,0.054531,0.002731,0.412153,0.001602,0.065096,0.003392,0.066621,0.000954,0.164117,0.000688,0.497424,0.000743,0.172917,0.0
learned_contact_classifier,unseen_compliance,8,80,0.541667,0.043292,0.557894,0.043409,0.429409,0.00159,0.244814,0.00474,0.089666,0.003397,0.075587,0.003964,0.040606,0.002778,0.056775,0.00271,0.057351,0.002384,0.054878,0.002774,0.414094,0.001725,0.065416,0.003307,0.066385,0.001017,0.164592,0.000631,0.497689,0.000732,0.15,0.0
learned_contact_classifier,unseen_compliance,9,80,0.527083,0.049118,0.542401,0.048958,0.429469,0.001573,0.245307,0.004498,0.088931,0.003403,0.07615,0.00408,0.04112,0.002753,0.055372,0.002894,0.057322,0.002236,0.05454,0.002745,0.413503,0.001517,0.065163,0.003307,0.066687,0.000973,0.164559,0.000647,0.497719,0.000753,0.20625,0.0
learned_contact_classifier,actuator_latency,0,80,0.535417,0.044139,0.550522,0.044045,0.428743,0.001372,0.244025,0.004488,0.088164,0.003467,0.075273,0.00397,0.045092,0.003039,0.052802,0.002565,0.056893,0.002335,0.062563,0.003668,0.412607,0.001873,0.065084,0.003221,0.066504,0.001048,0.16475,0.000698,0.497361,0.000733,0.164583,0.0
learned_contact_classifier,actuator_latency,1,80,0.55,0.046271,0.565111,0.046192,0.430033,0.001609,0.245311,0.004492,0.087784,0.003153,0.074743,0.003883,0.044524,0.003015,0.052695,0.002537,0.056972,0.002422,0.063011,0.00362,0.41325,0.00169,0.065297,0.003358,0.066923,0.000926,0.16489,0.000709,0.497489,0.000761,0.170833,0.0
learned_contact_classifier,actuator_latency,2,80,0.525,0.040719,0.540826,0.040816,0.429342,0.001553,0.24476,0.004465,0.088824,0.003329,0.075301,0.003977,0.044068,0.003101,0.052743,0.002483,0.05685,0.002403,0.062327,0.00364,0.413158,0.001714,0.065131,0.003407,0.067135,0.000983,0.164649,0.000676,0.497557,0.000767,0.210417,0.0
learned_contact_classifier,actuator_latency,3,80,0.552083,0.048129,0.567013,0.048072,0.431085,0.001464,0.245138,0.004542,0.088492,0.003424,0.075359,0.003954,0.044562,0.003237,0.052136,0.002583,0.057083,0.002231,0.062133,0.003716,0.413499,0.002083,0.064617,0.003384,0.066361,0.000995,0.164263,0.000624,0.497545,0.000769,0.166667,0.0
learned_contact_classifier,actuator_latency,4,80,0.522917,0.042203,0.538269,0.042452,0.430484,0.001615,0.24553,0.004446,0.088893,0.003285,0.074631,0.003787,0.044307,0.003056,0.053516,0.002542,0.056936,0.002246,0.062986,0.003785,0.413643,0.001736,0.064412,0.003286,0.067572,0.000753,0.165121,0.000689,0.497466,0.00076,0.202083,0.0
learned_contact_classifier,actuator_latency,5,80,0.533333,0.045904,0.549119,0.045593,0.431952,0.001506,0.24483,0.004677,0.08888,0.003238,0.074868,0.003862,0.044314,0.003093,0.053274,0.002382,0.057341,0.002215,0.062705,0.003801,0.414359,0.001839,0.064717,0.003212,0.06514,0.001039,0.164007,0.000675,0.4975,0.000733,0.158333,0.0
learned_contact_classifier,actuator_latency,6,80,0.56875,0.044139,0.584629,0.0445,0.430378,0.001607,0.244265,0.004482,0.088497,0.0032,0.075021,0.004032,0.044561,0.003025,0.052919,0.002454,0.056784,0.002288,0.063119,0.003566,0.411728,0.001691,0.065053,0.003385,0.065804,0.000944,0.164468,0.000592,0.497385,0.000755,0.175,0.0
learned_contact_classifier,actuator_latency,7,80,0.55,0.044787,0.565746,0.045195,0.429807,0.001356,0.24419,0.004561,0.08876,0.00344,0.074671,0.004057,0.044199,0.003013,0.05274,0.002506,0.057407,0.002227,0.062908,0.003631,0.413761,0.001617,0.065259,0.003458,0.066091,0.000793,0.16475,0.000657,0.497529,0.000724,0.16875,0.0
learned_contact_classifier,actuator_latency,8,80,0.602083,0.044444,0.61693,0.04415,0.430472,0.001568,0.245047,0.004673,0.08859,0.003429,0.074607,0.003835,0.045172,0.002975,0.05222,0.002533,0.057389,0.002324,0.06313,0.003634,0.413749,0.001828,0.065313,0.003274,0.066539,0.000905,0.164542,0.000635,0.497436,0.000762,0.145833,0.0
learned_contact_classifier,actuator_latency,9,80,0.547917,0.039496,0.563556,0.039543,0.431573,0.00134,0.245078,0.004622,0.088283,0.003316,0.075126,0.003996,0.044609,0.002907,0.052803,0.002599,0.057352,0.002341,0.062851,0.003736,0.415044,0.001556,0.064523,0.003278,0.066031,0.000925,0.164916,0.000679,0.497543,0.000733,0.183333,0.0
learned_contact_classifier,sensor_dropout,0,80,0.575,0.040636,0.587345,0.040579,0.410496,0.001786,0.241746,0.004271,0.089523,0.003331,0.076554,0.003923,0.042675,0.002816,0.053854,0.002787,0.059164,0.002453,0.06186,0.002936,0.389495,0.001931,0.065842,0.003413,0.06699,0.001051,0.165108,0.000634,0.49445,0.000771,0.125,0.0
learned_contact_classifier,sensor_dropout,1,80,0.554167,0.045303,0.566378,0.045088,0.408721,0.001462,0.243055,0.004187,0.090454,0.003528,0.076614,0.004255,0.042582,0.002823,0.05366,0.002584,0.059098,0.002444,0.061455,0.002991,0.387645,0.001695,0.065924,0.00338,0.066728,0.000913,0.16582,0.000617,0.494378,0.000736,0.18125,0.0
learned_contact_classifier,sensor_dropout,2,80,0.583333,0.044256,0.594709,0.044029,0.408758,0.001402,0.242538,0.00422,0.090352,0.00351,0.076228,0.004124,0.042718,0.002829,0.053942,0.002604,0.059069,0.002324,0.061424,0.002792,0.389238,0.001999,0.065318,0.003357,0.066424,0.000983,0.165804,0.000614,0.494427,0.000698,0.185417,0.0
learned_contact_classifier,sensor_dropout,3,80,0.552083,0.042143,0.564871,0.042253,0.410264,0.00146,0.242135,0.004371,0.090268,0.003369,0.076205,0.004024,0.042268,0.00279,0.053728,0.00268,0.059561,0.002597,0.060101,0.003056,0.390393,0.001656,0.065172,0.003444,0.066855,0.001055,0.165639,0.000692,0.494546,0.000737,0.183333,0.0
learned_contact_classifier,sensor_dropout,4,80,0.608333,0.043525,0.619943,0.043101,0.409644,0.001489,0.242334,0.004339,0.090215,0.003405,0.075711,0.00426,0.042361,0.002806,0.053445,0.002661,0.059257,0.002416,0.061766,0.002867,0.390721,0.001826,0.065568,0.003287,0.066783,0.00105,0.165517,0.000639,0.494604,0.000751,0.095833,0.0
learned_contact_classifier,sensor_dropout,5,80,0.558333,0.04505,0.570515,0.044719,0.409332,0.001393,0.242144,0.004284,0.090087,0.003426,0.075922,0.004058,0.042655,0.002884,0.05372,0.002612,0.059083,0.002201,0.06154,0.002992,0.388356,0.001709,0.06595,0.003378,0.06639,0.000986,0.165879,0.000746,0.494405,0.000733,0.208333,0.0
learned_contact_classifier,sensor_dropout,6,80,0.533333,0.046634,0.54554,0.046385,0.410169,0.001566,0.242033,0.004408,0.090705,0.003549,0.077411,0.003974,0.042365,0.002797,0.054273,0.002557,0.059352,0.002316,0.062003,0.002971,0.389434,0.001721,0.065263,0.003433,0.067188,0.000874,0.165442,0.000622,0.494436,0.000708,0.204167,0.0
learned_contact_classifier,sensor_dropout,7,80,0.510417,0.042043,0.523136,0.041882,0.411363,0.001512,0.243279,0.00425,0.090152,0.003392,0.077357,0.00408,0.041919,0.00279,0.054408,0.002464,0.059499,0.002416,0.061213,0.002861,0.389761,0.001908,0.065653,0.00333,0.067229,0.000987,0.165251,0.000618,0.494497,0.000719,0.233333,0.0
learned_contact_classifier,sensor_dropout,8,80,0.56875,0.042183,0.581154,0.042155,0.409114,0.001276,0.242135,0.004625,0.089883,0.003466,0.077337,0.00411,0.041899,0.002794,0.053765,0.00258,0.05918,0.002333,0.06137,0.002814,0.390374,0.001652,0.066272,0.003352,0.06632,0.001136,0.165057,0.000622,0.494627,0.000719,0.14375,0.0
learned_contact_classifier,sensor_dropout,9,80,0.56875,0.042976,0.581275,0.043035,0.409022,0.001652,0.241485,0.004338,0.090047,0.003459,0.076773,0.003962,0.042026,0.002892,0.054142,0.002484,0.059552,0.002336,0.061709,0.002899,0.388469,0.001672,0.065253,0.003252,0.066925,0.000981,0.166054,0.00066,0.494426,0.000721,0.172917,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,0,80,0.545833,0.046115,0.552058,0.046189,0.414689,0.00163,0.25294,0.005363,0.099045,0.004073,0.086403,0.004718,0.047866,0.003261,0.060108,0.002914,0.081114,0.00303,0.062964,0.003481,0.388443,0.001899,0.071444,0.003541,0.076623,0.000947,0.171023,0.000707,0.476827,0.000853,0.154167,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,1,80,0.522917,0.045662,0.528974,0.045799,0.413713,0.001501,0.253868,0.005388,0.098994,0.003994,0.085699,0.004584,0.046581,0.003232,0.060838,0.003021,0.081053,0.002884,0.063513,0.003599,0.389484,0.001573,0.071821,0.003857,0.075816,0.001078,0.170777,0.00072,0.477014,0.000854,0.164583,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,2,80,0.520833,0.043243,0.5272,0.043255,0.413807,0.001497,0.253862,0.004797,0.099009,0.003938,0.085603,0.004631,0.048284,0.003234,0.060969,0.002864,0.081097,0.00315,0.062862,0.003393,0.389643,0.001643,0.07144,0.003687,0.076278,0.000963,0.171265,0.000573,0.476751,0.000858,0.154167,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,3,80,0.5125,0.04677,0.518693,0.046472,0.413119,0.001307,0.252697,0.004981,0.098765,0.004061,0.085383,0.004761,0.047939,0.00332,0.06021,0.003113,0.081079,0.002979,0.063588,0.003651,0.390016,0.001582,0.072477,0.003729,0.076138,0.00089,0.171346,0.00067,0.476903,0.000858,0.19375,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,4,80,0.554167,0.045674,0.560682,0.045816,0.414227,0.001434,0.253461,0.004991,0.099856,0.004151,0.085174,0.004853,0.047283,0.003203,0.060135,0.003128,0.080594,0.003012,0.063242,0.003457,0.389942,0.001757,0.070888,0.003579,0.076683,0.000955,0.171084,0.000642,0.477043,0.000854,0.170833,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,5,80,0.483333,0.049854,0.489472,0.050058,0.412452,0.001623,0.253814,0.00518,0.099237,0.003912,0.08495,0.004747,0.047107,0.003235,0.061498,0.003011,0.081984,0.002864,0.063277,0.003594,0.389259,0.001775,0.071439,0.003601,0.076252,0.000963,0.171714,0.000683,0.476781,0.000846,0.185417,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,6,80,0.539583,0.044728,0.545948,0.044735,0.414372,0.001464,0.253428,0.005152,0.099471,0.003838,0.085446,0.004855,0.047767,0.0033,0.059478,0.003133,0.081588,0.003075,0.062838,0.003482,0.389682,0.001756,0.07141,0.003739,0.076278,0.000951,0.171619,0.00062,0.476941,0.000882,0.164583,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,7,80,0.5625,0.048052,0.568572,0.047922,0.415119,0.001749,0.252682,0.005264,0.098933,0.003934,0.08484,0.004712,0.04701,0.003071,0.060323,0.003011,0.081466,0.002984,0.063998,0.003445,0.389944,0.00168,0.070651,0.003731,0.076106,0.000999,0.171515,0.000568,0.476996,0.000845,0.164583,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,8,80,0.514583,0.043172,0.521149,0.043271,0.41348,0.001637,0.25311,0.004969,0.099521,0.00395,0.08509,0.004697,0.046594,0.003358,0.061055,0.003033,0.081441,0.002976,0.0629,0.003437,0.390356,0.001454,0.071524,0.003592,0.075638,0.001022,0.17134,0.000707,0.477011,0.000883,0.185417,0.0
learned_contact_classifier,heldout_mixed_non_smooth_stress,9,80,0.485417,0.045458,0.492015,0.045782,0.41319,0.001499,0.252647,0.005238,0.099034,0.004064,0.085478,0.004697,0.046544,0.003204,0.060439,0.003021,0.081346,0.002962,0.062872,0.00352,0.389772,0.001675,0.071598,0.003538,0.076188,0.001144,0.170524,0.000657,0.477053,0.000842,0.210417,0.0
energy_barrier_policy,nominal,0,80,0.620833,0.043087,0.654806,0.042089,0.407188,0.001399,0.23388,0.003093,0.058778,0.001896,0.043597,0.001661,0.02217,0.001584,0.045202,0.002308,0.029258,0.001899,0.043223,0.001906,0.444544,0.001959,0.030417,0.001276,0.037716,0.000912,0.159566,0.000653,0.616486,0.000522,0.15,0.0
energy_barrier_policy,nominal,1,80,0.589583,0.045366,0.62517,0.044927,0.408316,0.001422,0.232646,0.003326,0.057891,0.002098,0.044135,0.001668,0.022081,0.00148,0.045874,0.002314,0.029154,0.001833,0.043396,0.001983,0.444344,0.001716,0.030503,0.001305,0.036934,0.000945,0.159689,0.000563,0.616429,0.000518,0.197917,0.0
energy_barrier_policy,nominal,2,80,0.620833,0.042296,0.655496,0.041531,0.407743,0.001591,0.232412,0.003122,0.058752,0.001854,0.04386,0.001714,0.021656,0.001754,0.045674,0.002491,0.029097,0.001668,0.042603,0.001941,0.445725,0.001535,0.031208,0.001348,0.037915,0.000932,0.159641,0.000718,0.6166,0.000494,0.1375,0.0
energy_barrier_policy,nominal,3,80,0.583333,0.04792,0.618504,0.047361,0.407983,0.001693,0.232082,0.003189,0.058785,0.001777,0.043995,0.001639,0.022212,0.001617,0.046419,0.002601,0.029272,0.00178,0.0422,0.001892,0.445578,0.00153,0.031189,0.001426,0.037012,0.000873,0.159511,0.000678,0.616419,0.000503,0.210417,0.0
energy_barrier_policy,nominal,4,80,0.60625,0.045847,0.64102,0.045315,0.407564,0.001519,0.231706,0.003102,0.057688,0.001922,0.043881,0.001739,0.022367,0.001693,0.046352,0.002516,0.029173,0.001648,0.043036,0.001991,0.446401,0.001738,0.031492,0.001299,0.037674,0.000941,0.159269,0.000689,0.61646,0.000541,0.166667,0.0
energy_barrier_policy,nominal,5,80,0.60625,0.040363,0.641532,0.039812,0.408258,0.001459,0.232662,0.003154,0.058142,0.001767,0.043068,0.001608,0.021681,0.001582,0.046106,0.002429,0.028784,0.001768,0.042321,0.00202,0.446522,0.001699,0.030911,0.001368,0.038598,0.001048,0.159819,0.000682,0.616626,0.000509,0.158333,0.0
energy_barrier_policy,nominal,6,80,0.6375,0.04417,0.671808,0.043407,0.410106,0.001455,0.232404,0.003116,0.058456,0.001793,0.043795,0.001759,0.022422,0.001768,0.045803,0.002474,0.02886,0.001843,0.043591,0.001882,0.444488,0.001939,0.031362,0.001336,0.03736,0.001035,0.159426,0.000697,0.616417,0.000503,0.133333,0.0
energy_barrier_policy,nominal,7,80,0.577083,0.043851,0.612328,0.043216,0.407827,0.001637,0.232592,0.003141,0.05789,0.001953,0.043784,0.001746,0.022316,0.001689,0.045638,0.002571,0.029002,0.001757,0.04327,0.002109,0.44612,0.00172,0.03022,0.001316,0.038689,0.000921,0.159548,0.000638,0.616536,0.000514,0.1875,0.0
energy_barrier_policy,nominal,8,80,0.566667,0.04294,0.602199,0.04264,0.406904,0.001606,0.233314,0.003317,0.058867,0.001872,0.043088,0.001693,0.021871,0.001522,0.046535,0.002372,0.028984,0.00185,0.042273,0.00196,0.445696,0.001743,0.031417,0.001444,0.037248,0.000963,0.159238,0.000655,0.616489,0.00048,0.216667,0.0
energy_barrier_policy,nominal,9,80,0.572917,0.046795,0.60859,0.046479,0.407063,0.001402,0.232614,0.0031,0.058675,0.001844,0.043508,0.001639,0.022037,0.001649,0.04595,0.002416,0.028517,0.00168,0.043047,0.002016,0.445499,0.001808,0.030855,0.001485,0.037645,0.000972,0.159601,0.000703,0.616548,0.000512,0.204167,0.0
energy_barrier_policy,seen_contact_shift,0,80,0.566667,0.046344,0.592771,0.046177,0.389473,0.001654,0.243083,0.00371,0.069868,0.002446,0.050709,0.002179,0.025983,0.00184,0.053716,0.002833,0.041141,0.002065,0.048622,0.002136,0.418987,0.001904,0.035284,0.001596,0.050429,0.000936,0.169066,0.00065,0.590179,0.000615,0.166667,0.0
energy_barrier_policy,seen_contact_shift,1,80,0.55625,0.049631,0.581756,0.049107,0.389118,0.001694,0.242784,0.003662,0.069533,0.002433,0.050139,0.002243,0.026777,0.001818,0.052841,0.002925,0.040986,0.001956,0.049682,0.002241,0.419073,0.001672,0.034665,0.001603,0.051001,0.00081,0.168852,0.000722,0.590165,0.000598,0.233333,0.0
energy_barrier_policy,seen_contact_shift,2,80,0.566667,0.045609,0.592436,0.045391,0.389532,0.001627,0.242411,0.003832,0.069372,0.00246,0.050269,0.002289,0.026583,0.001916,0.053115,0.002853,0.041286,0.002136,0.049312,0.002123,0.418347,0.001583,0.035443,0.001622,0.050791,0.000879,0.168179,0.00069,0.590099,0.000601,0.210417,0.0
energy_barrier_policy,seen_contact_shift,3,80,0.583333,0.03766,0.609732,0.037688,0.390581,0.001635,0.242372,0.003704,0.069919,0.002551,0.050859,0.001944,0.02648,0.001849,0.053693,0.003031,0.041494,0.002147,0.048113,0.002058,0.417462,0.001838,0.035252,0.001646,0.050571,0.000949,0.168786,0.000704,0.589987,0.000611,0.1375,0.0
